,Age,Density_Corner_Left_Eye,Density_Corner_Right_Eye,Density_Forehead,Density_Cheek_Left,Density_Cheek_Right,Depth_Corner_Left_Eye,Depth_Corner_Right_Eye,Depth_Forehead,Depth_Cheek_Left,Depth_Cheek_Right,Variance_Corner_Left_Eye,Variance_Corner_Right_Eye,Variance_Forehead,Variance_Cheek_Left,Variance_Cheek_Right,Spot_Density_Corner_Left_Eye,Spot_Density_Corner_Right_Eye,Spot_Density_Forehead,Spot_Density_Cheek_Left,Spot_Density_Cheek_Right,Max_Spot_Size_Corner_Left_Eye,Max_Spot_Size_Corner_Right_Eye,Max_Spot_Size_Forehead,Max_Spot_Size_Cheek_Left,Max_Spot_Size_Cheek_Right,Count_of_Spots_Corner_Left_Eye,Count_of_Spots_Corner_Right_Eye,Count_of_Spots_Forehead,Count_of_Spots_Cheek_Left,Count_of_Spots_Cheek_Right,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,path
6379,53,0.295977011,0.577380952,0.118495298,0.00146627566,0.17431694,0.658152622,0.400914536,0.499383663,0.17847248,0.343590054,0.235216043,0.266772109,0.0910970761,0.0228526048,0.0897279645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.28,0.48,0.07,0.2,0.38,0.26,0.58,0.32,0.26,0.07,0.03,../datasets/wrinkles3/4705_1930-12-11_1983.jpg
6380,36,0.377777778,0.238222222,0.320173971,0.374080882,0.303225806,0.236552628,0.210464515,0.220913546,0.229028034,0.210127965,0.145758705,0.118706788,0.132041515,0.143731118,0.127114982,0,0,0.00401472064,0,0.00545905707,0,0,0.000196,0,0.000196,0,0,1,0,1,0.59,0.25,0.42,0.06,0.19,0.35,0.26,0.59,0.33,0.26,0.08,0.02,../datasets/wrinkles3/4706_1959-9-23_1995.jpg
6381,34,0.303846154,0.364285714,0.11154888,0.210034014,0.035326087,0.247439934,0.313381558,0.199618045,0.277267516,0.170879675,0.132484794,0.167782708,0.088763695,0.121164956,0.0770720595,0,0,0.00935730116,0,0,0,0,0.000254979064,0,0,0,0,1,0,0,0.6,0.26,0.44,0.06,0.2,0.4,0.24,0.56,0.32,0.24,0.06,0.02,../datasets/wrinkles3/4707_1959-9-23_1993.jpg
6382,51,0.0298701299,0.478536242,0.0851748252,0.079303675,0.278582931,0.20548907,0.33617307,0.221732778,0.256054953,0.251778036,0.0592062876,0.204669778,0.0786866461,0.0802080506,0.12994776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.23,0.45,0.25,0.57,0.32,0.25,0.06,0.03,../datasets/wrinkles3/4708_1959-9-23_2010.jpg
6383,40,0.385395538,0.237575758,0.373786408,0.0130952381,0.012516469,0.293723194,0.214421677,0.343987091,0.164104504,0.170015383,0.16262174,0.110740315,0.175050048,0.0667710355,0.06552885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.45,0.06,0.22,0.41,0.26,0.55,0.29,0.26,0.06,0.03,../datasets/wrinkles3/470_1967-10-19_2007.jpg
6384,37,0.303769401,0.328703704,0.122245078,0.303589744,0.331280788,0.298838016,0.2121671,0.213652023,0.232615436,0.260984662,0.146114816,0.134071576,0.0886052495,0.130452779,0.144140922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.25,0.42,0.06,0.19,0.38,0.24,0.6,0.36,0.24,0.07,0.02,../datasets/wrinkles3/4712_1964-1-14_2001.jpg
6385,49,0.404040404,0.00929752066,0.283602412,0.68125,0.00891341256,0.276539982,0.220048545,0.267934635,0.326901184,0.191052453,0.159829983,0.0337639452,0.130883528,0.253107587,0.0360764569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0.44,0.06,0.22,0.38,0.26,0.59,0.34,0.26,0.07,0.03,../datasets/wrinkles3/4713_1964-1-14_2013.jpg
6386,30,0.474789916,0.52962963,0.0648674242,0.100840336,0.201058201,0.36765682,0.418138646,0.231289763,0.205658942,0.204836672,0.222115704,0.260918886,0.0704499939,0.0896505736,0.0997700392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.25,0.44,0.07,0.17,0.38,0.25,0.57,0.31,0.25,0.05,0.02,../datasets/wrinkles3/4714_1980-12-18_2010.jpg
6387,31,0.208806818,0.32,0.154378531,0.0158730159,0.0995927434,0.275333983,0.268747301,0.331352612,0.16944245,0.205207821,0.120373334,0.143447918,0.0987692542,0.0619315356,0.0808242437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.27,0.47,0.08,0.17,0.34,0.27,0.57,0.3,0.27,0.06,0.02,../datasets/wrinkles3/4715_1980-12-18_2011.jpg
6388,27,0.205454545,0.135802469,0.019426457,0.0446122169,0.0583333333,0.431853869,0.202575663,0.174610315,0.173203533,0.20779441,0.143750916,0.0827356536,0.0665568265,0.0772610311,0.0748128169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.26,0.46,0.07,0.21,0.37,0.27,0.59,0.32,0.27,0.06,0.03,../datasets/wrinkles3/4716_1981-4-28_2008.jpg
6389,29,0.53968254,0.293560606,0.265381084,0.406906907,0.346153846,0.289400591,0.234248607,0.236641793,0.273904219,0.246839179,0.199117305,0.130329415,0.124710067,0.164744342,0.142785339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.26,0.43,0.06,0.2,0.37,0.27,0.6,0.34,0.27,0.08,0.03,../datasets/wrinkles3/4717_1981-4-28_2010.jpg
6390,29,0.363372093,0.7875,0.0994047619,0.325581395,0.401162791,0.429208307,0.576187018,0.221425429,0.257793878,0.418075211,0.378213942,0.473628173,0.0861384164,0.140939517,0.217129237,0,0,0.0056547619,0,0,0,0,0.000463905325,0,0,0,0,1,0,0,0.65,0.27,0.47,0.07,0.21,0.48,0.26,0.6,0.34,0.26,0.05,0.03,../datasets/wrinkles3/4719_1981-4-28_2010.jpg
6391,48,0.424242424,0.413043478,0.45982469,0.236842105,0.202380952,0.242934873,0.2690275,0.297607697,0.235004389,0.2264807,0.156124671,0.164225669,0.186215508,0.121714006,0.112954418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.07,0.22,0.37,0.29,0.61,0.32,0.29,0.08,0.03,../datasets/wrinkles3/471_1925-06-10_1973.jpg
6392,27,0.60952381,0.620915033,0.552005013,0.219246032,0.17230444,0.497999484,0.413764815,0.432987472,0.245852787,0.220646372,0.339297133,0.292896972,0.276926597,0.122624523,0.111273884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.28,0.47,0.07,0.19,0.39,0.26,0.57,0.31,0.26,0.06,0.03,../datasets/wrinkles3/4720_1981-4-28_2008.jpg
6393,25,0.415873016,0.219047619,0.0304273504,0.110810811,0.109302326,0.439199087,0.525696787,0.189880305,0.210026659,0.318013574,0.232686199,0.177030009,0.068954083,0.0795070184,0.106228968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.25,0.44,0.07,0.2,0.44,0.25,0.57,0.32,0.25,0.04,0.02,../datasets/wrinkles3/4721_1981-4-28_2006.jpg
6394,33,0.568627451,0.611979167,0.0398361876,0.375,0.214876033,0.274723194,0.349259077,0.221789884,0.267624651,0.315789758,0.197621377,0.247617933,0.0684030364,0.154590855,0.112082665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.28,0.48,0.08,0.21,0.49,0.26,0.59,0.33,0.26,0.04,0.03,../datasets/wrinkles3/4722_1981-4-28_2014.jpg
6395,29,0.484848485,0.15,0.130144033,0.108163265,0.277139762,0.365584164,0.262110623,0.327258783,0.225534664,0.429449894,0.221771445,0.107291158,0.0994653258,0.086547375,0.172205342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.18,0.45,0.24,0.61,0.37,0.24,0.05,0.02,../datasets/wrinkles3/4723_1981-4-28_2010.jpg
6396,11,0.227272727,0.189849624,0.228159645,0.187474747,0.195744681,0.21209296,0.243395839,0.287690773,0.244455794,0.213092397,0.102460406,0.100976768,0.123281838,0.10857176,0.103924291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.22,0.45,0.25,0.55,0.3,0.25,0.05,0.03,../datasets/wrinkles3/4724_1979-1-24_1990.jpg
6397,51,0.659340659,0.703703704,0.199019608,0.463800905,0.552406065,0.467668486,0.487376508,0.298872995,0.52362003,0.470549281,0.342642072,0.371049213,0.116397427,0.28970746,0.299602832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.26,0.46,0.07,0.2,0.33,0.27,0.61,0.34,0.27,0.07,0.03,../datasets/wrinkles3/4725_1953-3-24_2004.jpg
6398,46,0.654761905,0.582236842,0.180699931,0.18757259,0.443873355,0.39208626,0.274507775,0.380468139,0.321092854,0.381636939,0.288153781,0.199780955,0.128939671,0.1241873,0.215652893,0,0,0,0,0.0102796053,0,0,0,0,0.0004,0,0,0,0,1,0.64,0.28,0.47,0.07,0.22,0.44,0.26,0.61,0.34,0.26,0.06,0.03,../datasets/wrinkles3/4726_1969-1-17_2015.jpg
6399,44,0.570434783,0.171301446,0.115199704,0.276346604,0.309836066,0.288896305,0.392330519,0.207696377,0.219187138,0.238181732,0.204380044,0.106768665,0.0817196977,0.122268966,0.127171902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.44,0.07,0.18,0.39,0.26,0.57,0.3,0.26,0.05,0.02,../datasets/wrinkles3/4727_1969-1-17_2013.jpg
6400,39,0.313390313,0.462809917,0.1296754,0.282806513,0.413300493,0.438136171,0.3201917,0.230898897,0.252203499,0.279379688,0.189465675,0.190706176,0.0907051057,0.132934969,0.168789965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.43,0.06,0.21,0.42,0.23,0.62,0.39,0.23,0.07,0.02,../datasets/wrinkles3/4729_1970-5-4_2009.jpg
6401,26,0.725,0.758241758,0.4032162,0.639856557,0.530864198,0.514786381,0.465126618,0.253509265,0.552754928,0.249314623,0.397760345,0.375021929,0.157240763,0.377392661,0.166588209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.28,0.47,0.07,0.23,0.43,0.27,0.55,0.28,0.27,0.07,0.03,../datasets/wrinkles3/472_1916-11-12_1942.jpg
6402,33,0.473484848,0.555555556,0.0124542125,0.229690522,0.160555556,0.64598021,0.28799112,0.200066008,0.232892013,0.202450853,0.342670856,0.199661281,0.0564913927,0.106157776,0.107051098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.27,0.43,0.06,0.21,0.5,0.22,0.64,0.41,0.22,0.05,0.02,../datasets/wrinkles3/4730_1970-5-4_2003.jpg
6403,39,0.342105263,0.399355878,0.0937755938,0.202614379,0.0470383275,0.229834673,0.47425645,0.197328233,0.201629802,0.200237291,0.139811797,0.236745862,0.0844037568,0.109411113,0.0717903068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.46,0.07,0.19,0.38,0.27,0.58,0.3,0.27,0.07,0.03,../datasets/wrinkles3/4731_1970-5-4_2009.jpg
6404,39,0.675,0.576923077,0.240384615,0.414335664,0.253472222,0.258433879,0.291503086,0.207912175,0.241131246,0.20091768,0.201288567,0.207919138,0.116024297,0.154718147,0.115943634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.26,0.46,0.07,0.19,0.38,0.27,0.58,0.31,0.27,0.08,0.03,../datasets/wrinkles3/4732_1970-5-4_2009.jpg
6405,33,0.0277777778,0.577249576,0.0273556231,0.195020053,0.187937063,0.161009545,0.299376569,0.19173954,0.30587746,0.28074397,0.0741287125,0.211558425,0.0593264495,0.122863077,0.11410946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.29,0.49,0.07,0.21,0.41,0.22,0.59,0.36,0.22,0.08,0.02,../datasets/wrinkles3/4733_1971-2-26_2004.jpg
6406,27,0.534188034,0.609375,0.271680217,0.476547842,0.472868217,0.332581801,0.310201509,0.260561466,0.274036546,0.238206902,0.218625805,0.226388968,0.133673976,0.183599409,0.163666269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.28,0.49,0.07,0.22,0.46,0.26,0.56,0.31,0.26,0.05,0.03,../datasets/wrinkles3/4734_1973-12-4_2000.jpg
6407,57,0.737373737,0.497647059,0.135358722,0.190508021,0.0863095238,0.338902123,0.296884878,0.321394731,0.29912469,0.229821869,0.274085612,0.191285247,0.0893753035,0.109577997,0.0821545276,0,0,0,0,0.0171957672,0,0,0,0,0.0004,0,0,0,0,1,0.62,0.26,0.45,0.07,0.18,0.46,0.23,0.62,0.39,0.23,0.06,0.02,../datasets/wrinkles3/4735_1952-5-2_2009.jpg
6408,62,0.725623583,0.407325464,0.0945626478,0.364369501,0.450281426,0.367176833,0.392723968,0.205349029,0.267593776,0.274873509,0.293678975,0.335570672,0.0789280227,0.153442689,0.173712312,0,0,0.00378250591,0,0,0,0,0.000225,0,0,0,0,1,0,0,0.62,0.27,0.45,0.06,0.24,0.5,0.26,0.63,0.37,0.26,0.06,0.03,../datasets/wrinkles3/4736_1952-5-2_2014.jpg
6409,32,0.378516624,0.143877551,0.0369257192,0.154220779,0.0191268191,0.229405989,0.23340835,0.188249301,0.221394066,0.18410434,0.142472135,0.0937607503,0.0621918398,0.0965196759,0.06328478,0,0.00153061224,0,0.00414862915,0,0,0.008464,0,0.000256,0,0,1,0,1,0,0.62,0.26,0.45,0.07,0.18,0.36,0.26,0.58,0.33,0.26,0.08,0.02,../datasets/wrinkles3/4737_1979-5-4_2011.jpg
6410,36,0.25245098,0.137596899,0.122082166,0.173059499,0.0505952381,0.208670915,0.217012025,0.213357519,0.2253439,0.18503197,0.120293827,0.0973584536,0.0929339058,0.106079691,0.0775245676,0,0,0.0060690943,0,0,0,0,0.000256,0,0,0,0,1,0,0,0.61,0.27,0.45,0.07,0.18,0.36,0.26,0.58,0.32,0.26,0.08,0.02,../datasets/wrinkles3/4738_1979-5-4_2015.jpg
6411,45,0.376,0.482142857,0.101244919,0.200662927,0.17578125,0.392741638,0.382307022,0.309071461,0.487317569,0.5817614,0.205264101,0.229153532,0.0690588623,0.160592752,0.162772741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.07,0.2,0.4,0.25,0.58,0.33,0.25,0.06,0.03,../datasets/wrinkles3/4739_1966-11-26_2011.jpg
6412,34,0.519736842,0.544308535,0.454343434,0.561602419,0.527014652,0.285543863,0.633484035,0.273866244,0.383396904,0.436463934,0.19254953,0.529069174,0.173912657,0.253004611,0.273255092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.06,0.22,0.42,0.26,0.64,0.39,0.26,0.08,0.03,../datasets/wrinkles3/473_1980-09-07_2014.jpg
6413,45,0.581018519,0.322663031,0.213579433,0.235632184,0.409693878,0.296587534,0.433700054,0.260384647,0.250429881,0.344794633,0.216080288,0.381013278,0.116513849,0.123944365,0.190589615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.28,0.5,0.08,0.2,0.41,0.25,0.58,0.33,0.25,0.07,0.03,../datasets/wrinkles3/4740_1966-11-26_2011.jpg
6414,48,0.57,0.593984962,0.0328369607,0.270413574,0.215625,0.371840949,0.299459669,0.209893476,0.24057855,0.281924078,0.247251333,0.216464388,0.0664524355,0.126024955,0.1217518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.28,0.49,0.07,0.23,0.51,0.25,0.6,0.35,0.25,0.04,0.03,../datasets/wrinkles3/4741_1966-11-26_2014.jpg
6415,43,0.513784461,0.485380117,0.0639367816,0.272727273,0.225555556,0.302178988,0.282899958,0.203332668,0.217572333,0.202177599,0.19991137,0.192331341,0.0841579852,0.133000098,0.127540123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.28,0.47,0.06,0.24,0.52,0.25,0.57,0.32,0.25,0.03,0.03,../datasets/wrinkles3/4742_1966-11-26_2009.jpg
6416,43,0.558333333,0.766917293,0.227852853,0.653,0.506912442,0.333260184,0.305444502,0.288397972,0.272674833,0.217620018,0.22343334,0.258070528,0.127147533,0.212362291,0.162209566,0,0,0.0101351351,0,0,0,0,0.000584655769,0,0,0,0,1,0,0,0.67,0.29,0.48,0.07,0.25,0.57,0.25,0.58,0.34,0.25,0.02,0.03,../datasets/wrinkles3/4743_1966-11-26_2009.jpg
6417,44,0.512345679,0.171111111,0.302200375,0.305555556,0.439846743,0.385675643,0.261209116,0.255594171,0.216594417,0.251665196,0.23904364,0.100498999,0.130494706,0.130443817,0.163671681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0.45,0.06,0.25,0.48,0.25,0.6,0.35,0.25,0.06,0.03,../datasets/wrinkles3/4744_1970-12-19_2014.jpg
6418,34,0.473015873,0.277180406,0.141032325,0.119969819,0.0909090909,0.290461428,0.239623377,0.219764536,0.216815613,0.209867571,0.187585211,0.122137907,0.0948298076,0.0933479931,0.0853040712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.07,0.2,0.42,0.26,0.61,0.35,0.26,0.06,0.03,../datasets/wrinkles3/4745_1977-3-8_2011.jpg
6419,21,0.512396694,0.602962963,0.335664336,0.165481271,0.242680547,0.247420017,0.287322821,0.245092521,0.217514867,0.208719535,0.169918264,0.21310573,0.141033483,0.101527034,0.116066563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.07,0.23,0.44,0.27,0.59,0.32,0.27,0.07,0.03,../datasets/wrinkles3/4746_1977-3-8_1998.jpg
6420,21,0.763157895,0.405769231,0.099,0.336696091,0.109567901,0.290427236,0.235823,0.209001668,0.295594319,0.224151962,0.24479925,0.150741355,0.0887387382,0.148485993,0.0840711943,0,0,0,0,0.0216049383,0,0,0,0,0.000573702894,0,0,0,0,1,0.62,0.26,0.45,0.07,0.2,0.37,0.26,0.6,0.34,0.26,0.08,0.03,../datasets/wrinkles3/4747_1977-3-8_1998.jpg
6421,35,0.439393939,0.791666667,0.0201023392,0.15625,0.331330128,0.412786013,0.286910571,0.194147462,0.263204861,0.36864025,0.220761108,0.247723905,0.0557302049,0.100456556,0.174358596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.25,0.43,0.07,0.2,0.34,0.26,0.64,0.39,0.26,0.09,0.03,../datasets/wrinkles3/4748_1977-3-8_2012.jpg
6422,53,0.339160839,0.246753247,0.137675607,0.186090226,0.233077905,0.250438745,0.291391533,0.201753846,0.193693706,0.216525125,0.142552063,0.134980622,0.0965709226,0.100719361,0.117616007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.44,0.06,0.22,0.4,0.25,0.59,0.34,0.25,0.06,0.03,../datasets/wrinkles3/474_1957-07-04_2010.jpg
6423,26,0.619047619,0.418064516,0.753314497,0.348977605,0.292317708,0.300525804,0.435857764,0.559100638,0.310107543,0.237997595,0.225161666,0.235535118,0.444420531,0.163076475,0.129708736,0,0,0,0.00525803311,0,0,0,0,0.000292920296,0,0,0,0,1,0,0.61,0.26,0.45,0.07,0.19,0.36,0.26,0.58,0.32,0.26,0.08,0.03,../datasets/wrinkles3/4750_1973-12-30_1999.jpg
6424,31,0.194570136,0.504166667,0.691489362,0.229957806,0.358882947,0.224892939,0.33055125,0.417950777,0.210313693,0.248258267,0.111139547,0.208794776,0.317738617,0.1150531,0.146093116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.44,0.07,0.18,0.36,0.23,0.59,0.35,0.23,0.08,0.02,../datasets/wrinkles3/4751_1973-12-30_2004.jpg
6425,31,0.39673913,0.597069597,0.741291727,0.51754386,0.626517274,0.232289508,0.333909042,0.463652207,0.269653642,0.287968215,0.14681821,0.238546363,0.369009357,0.185255623,0.217814896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.26,0.45,0.07,0.19,0.37,0.26,0.58,0.32,0.26,0.07,0.03,../datasets/wrinkles3/4752_1973-12-30_2004.jpg
6426,37,0.770588235,0.730263158,0.122009569,0.237315876,0.143255814,0.427330995,0.506855522,0.200723947,0.303623895,0.290211321,0.351753208,0.396974321,0.090497958,0.139326437,0.107488503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.28,0.47,0.07,0.19,0.38,0.26,0.58,0.32,0.26,0.07,0.02,../datasets/wrinkles3/4753_1968-12-22_2005.jpg
6427,23,0.474789916,0.334586466,0.217948718,0.277777778,0.209661836,0.260050604,0.337095413,0.53851893,0.204683158,0.199291972,0.175066446,0.171326552,0.176947388,0.125147707,0.11146952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.28,0.46,0.07,0.2,0.44,0.27,0.6,0.33,0.27,0.06,0.03,../datasets/wrinkles3/4754_1986-10-2_2009.jpg
6428,23,0.440740741,0.501960784,0.230681386,0.137873754,0.117283951,0.298651064,0.345286587,0.593265151,0.181069923,0.198815965,0.185643646,0.220647853,0.197638348,0.102356537,0.0964453999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.28,0.48,0.07,0.18,0.37,0.27,0.58,0.31,0.27,0.06,0.02,../datasets/wrinkles3/4755_1986-10-2_2009.jpg
6429,25,0.612040134,0.437381404,0.462225275,0.171428571,0.0520252694,0.337485163,0.351156922,0.416953996,0.252325558,0.189038324,0.240907064,0.203778726,0.228753455,0.10860832,0.0805876283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.07,0.2,0.44,0.26,0.58,0.32,0.26,0.05,0.03,../datasets/wrinkles3/4756_1986-10-2_2011.jpg
6430,25,0.501488095,0.472463768,0.456129032,0.0739130435,0.154336735,0.312452618,0.267900358,0.389691901,0.25976547,0.254242825,0.200788766,0.176337902,0.21023578,0.0758735533,0.0925016364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.28,0.49,0.08,0.18,0.38,0.26,0.59,0.33,0.26,0.06,0.02,../datasets/wrinkles3/4757_1986-10-2_2011.jpg
6431,23,0.399493243,0.704761905,0.440283401,0.217338217,0.426694915,0.234174836,0.32950995,0.269973504,0.197007545,0.259202307,0.147821611,0.259642356,0.170885294,0.110410973,0.162702038,0,0,0.00789473684,0,0,0,0,0.000196,0,0,0,0,2,0,0,0.66,0.28,0.47,0.07,0.2,0.38,0.26,0.59,0.33,0.26,0.07,0.03,../datasets/wrinkles3/4758_1986-10-2_2009.jpg
6432,41,0.447058824,0.01,0.452529453,0.34571176,0.343478261,0.237688747,0.185104686,0.269399918,0.247108658,0.226919287,0.157231423,0.0742088157,0.172250086,0.143249047,0.139440668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.28,0.46,0.07,0.21,0.37,0.25,0.61,0.36,0.25,0.09,0.03,../datasets/wrinkles3/4759_1967-4-18_2008.jpg
6433,44,0.407120743,0.27016129,0.0975674246,0.321110716,0.298558897,0.314061992,0.257427166,0.200706494,0.236538651,0.251012905,0.179117165,0.126550661,0.0892469151,0.134466994,0.135559927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.46,0.06,0.24,0.48,0.23,0.6,0.37,0.23,0.06,0.03,../datasets/wrinkles3/475_1970-08-11_2014.jpg
6434,47,0.757606491,0.653198653,0.4856858,0.470355731,0.415614237,0.464160482,0.396031994,0.25987904,0.252086626,0.317113975,0.375399467,0.291906147,0.175461458,0.168768961,0.185828932,0,0,0.00270616721,0,0,0,0,0.000196,0,0,0,0,1,0,0,0.64,0.27,0.46,0.07,0.21,0.39,0.27,0.58,0.3,0.27,0.08,0.03,../datasets/wrinkles3/4760_1967-4-18_2014.jpg
6435,41,0.481481481,0.354066986,0.289086555,0.255980861,0.194976077,0.316329874,0.328596741,0.24352532,0.246008598,0.249708002,0.192923284,0.174634614,0.126241985,0.124000192,0.119094179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.45,0.07,0.21,0.49,0.25,0.59,0.35,0.25,0.04,0.03,../datasets/wrinkles3/4761_1967-4-18_2008.jpg
6436,46,0.311812351,0.75,0.0433300876,0.474741327,0.148883375,0.486426503,0.463769629,0.197555171,0.295966652,0.18896375,0.417117449,0.372661268,0.0767464843,0.189042957,0.10027878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.28,0.47,0.07,0.22,0.47,0.27,0.57,0.31,0.27,0.05,0.03,../datasets/wrinkles3/4762_1967-4-18_2013.jpg
6437,47,0.450243417,0.737603306,0.49963477,0.50422833,0.396258503,0.590498264,0.585378272,0.261231903,0.292771149,0.324094616,0.521167209,0.457705827,0.176875366,0.194153624,0.179759993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.46,0.07,0.21,0.38,0.27,0.57,0.3,0.27,0.08,0.03,../datasets/wrinkles3/4763_1967-4-18_2014.jpg
6438,47,0.623529412,0.582887701,0.384615385,0.59733124,0.595321637,0.461845133,0.438639576,0.246350442,0.363837991,0.293124247,0.320238112,0.293046422,0.151104201,0.255395992,0.214363575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.29,0.48,0.07,0.2,0.38,0.28,0.58,0.31,0.28,0.08,0.03,../datasets/wrinkles3/4764_1967-4-18_2014.jpg
6439,47,0.50877193,0.473684211,0.203230446,0.273243125,0.450723327,0.28202726,0.321194087,0.230405127,0.238572646,0.276878003,0.186606098,0.198524415,0.110014789,0.128050663,0.173967389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.28,0.48,0.08,0.2,0.38,0.28,0.58,0.3,0.28,0.08,0.03,../datasets/wrinkles3/4765_1967-4-18_2014.jpg
6440,37,0.635416667,0.583333333,0.100694444,0.356756757,0.308445532,0.286258161,0.246544942,0.199603261,0.251459701,0.263051057,0.217522166,0.188992625,0.088513377,0.148586814,0.144246729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.45,0.07,0.18,0.41,0.24,0.61,0.38,0.24,0.08,0.02,../datasets/wrinkles3/4766_1967-4-18_2004.jpg
6441,48,0.253787879,0.357808858,0.214482759,0.173643975,0.125892857,0.322012421,0.279447719,0.236554609,0.225425314,0.209348372,0.126109042,0.151827685,0.106102766,0.0948309022,0.0952890433,0,0,0.00431034483,0,0,0,0,0.000196,0,0,0,0,1,0,0,0.61,0.26,0.44,0.07,0.18,0.4,0.25,0.58,0.33,0.25,0.07,0.02,../datasets/wrinkles3/4767_1967-4-18_2015.jpg
6442,80,0.411764706,0.458625526,0.164402174,0.506274131,0.4662868,0.308896521,0.371349144,0.199356858,0.423507439,0.555835642,0.178614787,0.218640693,0.0986277687,0.26091805,0.307087951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.06,0.22,0.43,0.25,0.59,0.34,0.25,0.07,0.03,../datasets/wrinkles3/4769_1926-8-3_2006.jpg
6443,67,0.539393939,0.545,0.34124847,0.315847395,0.259694477,0.285296033,0.366106616,0.24039493,0.281405111,0.26936157,0.198405592,0.241616782,0.140115726,0.143677532,0.126499821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.19,0.39,0.24,0.61,0.37,0.24,0.08,0.02,../datasets/wrinkles3/476_1946-11-12_2013.jpg
